X,Z
75.80642901025377,135.40236086525329
76.5402858873626,129.77901356491293
77.27414276447143,124.37650209986623
78.00799964158027,119.19482647010409
78.7418565186891,114.23398667563924
79.47571339579792,109.49398271646169
80.20957027290677,104.97481459257415
80.9434271500156,100.67648230397754
81.67728402712441,96.59898585067003
82.41114090423326,93.13928479961578
83.14499778134208,90.76107362075163
83.87885465845093,89.46503915149879
84.61271153555975,89.25118139185997
85.34656841266859,90.11950034183246
86.08042528977742,92.06999600141899
86.81428216688624,95.10266837061863
87.54813904399509,99.21751744942958
88.28199592110393,104.41454323785183
89.01585279821276,110.69374573588902
89.74970967532158,118.05512494353843
90.48356655243042,126.49868086080005
91.21742342953925,136.02441348767388
91.95128030664807,146.63232282415993
92.68513718375692,158.3224088702591
93.41899406086576,171.09467162596957
94.15285093797458,184.34096475945353
94.88670781508341,195.81133290367234
95.62056469219226,205.29524360321284
96.35442156930108,212.79269685807958
97.08827844640992,218.30369266827256
97.82213532351875,221.82823103378814
98.55599220062757,223.3663119546327
99.2898490777364,222.91793543079802
100.02370595484524,220.48412437554816
100.75756283195406,217.10929262272293
101.49141970906291,213.71408028952737
102.22527658617174,210.29848737595876
102.95913346328057,206.86251388202436
103.6929903403894,203.40615980771963
104.42684721749825,199.92942515304276
105.16070409460707,196.43230991799828
105.8945609717159,193.00211758032674
106.62841784882474,189.87145123933806
107.36227472593357,187.0529161941413
108.0961316030424,184.54651244474007
108.82998848015123,182.35223999113077
109.56384535726008,180.47009883331702
110.2977022343689,178.9000889712952
111.03155911147773,177.6422104050689
111.76541598858657,176.69646313463545
112.49927286569539,176.0628471599939
113.23312974280424,175.74136248114883
113.96698661991307,175.73200909809384
114.70084349702189,176.03478701083532
115.43470037413073,176.64969621936962
116.16855725123956,177.52293737758555
116.90241412834838,178.37749686255938
117.63627100545722,179.1740783919695
118.37012788256607,179.9126819658104
119.10398475967489,180.59330758408487
119.83784163678372,181.21595524679287
120.57169851389256,181.78062495393442
121.30555539100138,182.2873167055077
122.03941226811023,182.73603050151723
122.77326914521906,183.1267663419576
123.50712602232788,183.4595242268333
124.24098289943672,183.73430415614166
124.97483977654555,183.95110612988356
125.70869665365439,184.0927751656709
126.4425535307632,184.09883595644897
127.17641040787205,183.96401473958576
127.91026728498089,183.68831151507766
128.64412416208972,183.27172628292647
129.37798103919854,182.71425904313037
130.1118379163074,182.0159097956921
130.84569479341621,181.17667854061074
131.57955167052503,180.19656527788538
132.31340854763388,179.07557000751694
133.0472654247427,177.84968228731577
133.78112230185155,176.60495567315502
134.51497917896037,175.34511864307115
135.2488360560692,174.07017119706143
135.98269293317804,172.78011333512768
136.7165498102869,171.474945057269
137.45040668739568,170.15466636348629
138.18426356450453,168.81927725377955
138.91812044161338,167.46877772814696
139.6519773187222,166.10316778659126
140.38583419583102,164.72244742911153
141.11969107293987,163.32661665570595
141.8535479500487,161.91567546637816
142.58740482715754,160.48962386112635
143.32126170426636,159.0481448570681
144.05511858137518,157.57147743739733
144.78897545848403,156.0478908717414
145.52283233559285,154.4773851600994
146.2566892127017,152.8599603024677
146.99054608981052,151.19561629885357
147.72440296691937,149.48435314925155
148.4582598440282,147.72617085366164
149.192116721137,145.9210694120875
149.92597359824586,144.06904882452636
150.6598304753547,142.17010909097644
151.39368735246353,140.2242502114441
152.12754422957235,138.23147218592203
152.8614011066812,136.19683937079208
153.59525798379002,134.2356709217438
154.32911486089887,132.39589988721673
155.0629717380077,130.67752626721085
155.7968286151165,129.08055006172617
156.53068549222536,127.60497127076269
157.26454236933418,126.2507898943204
157.998399246443,125.01800593239932
158.73225612355185,123.90661938499943
159.4661130006607,122.91663025212165
160.1999698777695,122.04803853376507
160.93382675487834,121.30084422992786
161.6676836319872,120.67504734061458
162.40154050909604,120.15260833402681
163.13539738620483,119.69301922150589
163.86925426331368,119.29475965079746
164.60311114042253,118.9578296219006
165.33696801753135,118.68222913481259
166.07082489464017,118.46795818953888
166.80468177174902,118.31501678607128
167.53853864885784,118.22340492441799
168.27239552596666,118.19312260457264
169.0062524030755,118.22416982653976
169.74010928018433,118.31654659031756
170.47396615729315,118.4702528959051
171.207823034402,118.68528874330423
171.94167991151085,119.01687498946103
172.6755367886197,119.8739690282573
173.40939366572852,121.33954628086849
174.14325054283734,123.41360674729367
174.87710741994619,126.09615042753376
175.610964297055,129.38717732158693
176.34482117416383,133.28668742945501
177.07867805127268,137.794680751138
177.8125349283815,142.911157286635
178.54639180549032,148.6361170359478
179.28024868259917,154.9695599990755
180.014105559708,161.9114861760154
180.7479624368168,169.46189556676927
181.48181931392568,177.3422009758633
182.2156761910345,184.19313015101034
182.94953306814332,189.8332603718518
183.68338994525217,194.26259163838768
184.417246822361,197.4811239506189
185.15110369946981,199.48885730854454
185.88496057657866,200.28579171216643
186.61881745368748,199.87192716148274
187.3526743307963,198.2472636564944
188.08653120790518,195.41180119719866
188.82038808501397,191.36553978360098
189.55424496212282,186.68192174152136
190.28810183923167,182.5162639987375
191.0219587163405,178.90141915690765
191.7558155934493,175.8373872160264
192.48967247055816,173.32416817609555
193.22352934766698,171.3617620371142
193.9573862247758,169.950168799086
194.69124310188465,169.08938846200726
195.42509997899347,168.77942102587895
196.1589568561023,169.0202664906992
196.89281373321114,169.62361685720498
197.62667061032,170.33818266982144
198.36052748742878,171.16269970426583
199.09438436453766,172.0971679605409
199.82824124164648,173.1415874386421
200.5620981187553,174.29595813857304
201.29595499586415,175.56028006033375
202.02981187297297,176.9345532039206
202.7636687500818,178.41877756933718
203.49752562719064,179.9129435152263
204.23138250429946,181.26761298519432
204.96523938140828,182.4813467658314
205.69909625851716,183.55414485714027
206.43295313562595,184.4860072591182
207.1668100127348,185.276933971767
207.90066688984365,185.88977493858238
208.63452376695247,186.26536443048644
209.3683806440613,186.40294235495458
210.10223752117014,186.30250871199132
210.83609439827896,185.96406350159123
211.5699512753878,185.38054505489617
212.30380815249663,184.4340816024269
213.03766502960545,183.08271548034463
213.77152190671433,181.3264466886494
214.50537878382312,179.16527522734123
215.23923566093197,176.60119544820282
215.97309253804082,173.7738759990225
216.70694941514964,170.76877200863237
217.44080629225846,167.58588347703335
218.1746631693673,164.22521040422816
218.90852004647613,160.68675279021227
219.64237692358495,157.04011861813888
220.3762338006938,153.6368620481344
221.11009067780262,150.52578765395083
221.84394755491144,147.70689543558365
222.5778044320203,145.18018539303375
223.31166130912914,142.9456575263057
224.04551818623793,141.00275576157583
224.7793750633468,139.28118722661566
225.51323194045563,137.73206971172294
226.24708881756445,136.35540321689768
226.9809456946733,135.15118774213988
227.71480257178212,134.11942328744772
228.44865944889094,133.2601098528221
229.18251632599979,132.56291914211033
229.9163732031086,131.7379466659313
230.65023008021743,130.65326762545374
231.3840869573263,129.30888202067763
232.1179438344351,127.7047898516048
232.85180071154394,125.84099111823343
233.5856575886528,123.71748582056534
234.3195144657616,121.36732365504486
235.05337134287043,119.2127702552425
235.78722821997928,117.38234716359693
236.5210850970881,115.87605438010542
237.25494197419692,114.69389190477068
237.98879885130577,113.83585973759091
238.7226557284146,113.30195787856428
239.45651260552341,113.09218632769262
240.19036948263226,113.20654508497591
240.9242263597411,113.64503415041327
241.6580832368499,114.4076535240074
242.39194011395878,115.4944032057565
243.1257969910676,116.87665871592617
243.85965386817642,118.09167667745169
244.59351074528527,118.97760270167055
245.3273676223941,119.53443678858184
246.0612244995029,119.76217893819012
246.79508137661176,119.66082915049265
247.52893825372058,119.2303874254867
248.26279513082943,118.470853763175
248.99665200793828,117.3822281635612
249.73050888504707,115.96451062663982
250.46436576215595,114.21770115241088
251.19822263926477,112.14179974087983
251.9320795163736,109.7368063920394
252.66593639348244,107.00272110589594
253.39979327059126,103.93954388244492
254.13365014770008,100.54727472168906
254.86750702480893,96.82591362362655
255.60136390191775,93.45960550317614
256.3352207790266,91.23100314327621
257.06907765613545,90.14097742855029
257.80293453324424,90.18952835899654
258.5367914103531,91.37665593461679
259.27064828746194,93.7023601554074
260.00450516457073,97.16664102137202
260.7383620416796,101.76949853251062
261.4722189187884,107.5109326888196
262.2060757958973,114.39094349030256
262.93993267300607,122.4095309369568
263.6737895501149,131.56669502878685
264.40764642722377,141.86243576578727
265.14150330433256,153.29675314796077
265.8753601814414,164.88573310098946
266.60921705855026,174.4893014510617
267.34307393565905,182.03311663609293
268.0769308127679,187.5171786560859
268.81078768987675,190.9414875110342
269.54464456698554,192.30604320094244
270.27850144409445,191.61084572581058
271.01235832120324,188.8558950856368
271.74621519831203,184.52383042372094
272.48007207542094,180.4813464910858
273.2139289525297,176.9143447694205
273.9477858296386,173.8228252587287
274.6816427067474,171.20678795900403
275.4154995838562,169.06623287024922
276.14935646096507,167.401159992467
276.8832133380739,166.21156932565464
277.6170702151827,165.49746086981213
278.35092709229156,165.25274153630744
279.0847839694004,165.45143592491604
279.8186408465092,166.09060081549796
280.55249772361805,167.17023620805776
281.2863546007269,168.69034210258906
282.02021147783574,170.6509184990964
282.75406835494454,173.0519653975798
283.4879252320534,175.89348279803562
284.22178210916223,179.17547070046749
284.955638986271,182.88953464642054
285.6894958633799,186.45188285056156
286.4233527404887,189.50595579202127
287.1572096175976,192.05175347079694
287.89106649470637,194.0892758868904
288.6249233718152,195.60174486721553
289.35878024892406,196.43411079683392
290.0926371260329,196.54868640789027
290.8264940031417,195.94547170038368
291.56035088025055,194.62446667431323
292.2942077573594,192.65151599343972
293.0280646344682,190.24008797034276
293.76192151157704,187.40653853702315
294.4957783886859,184.15086769347727
295.2296352657947,180.4730754397051
295.96349214290353,176.37316177570938
296.6973490200124,171.85112670148737
297.43120589712123,167.15951394302374
298.1650627742301,162.83007588040618
298.8989196513389,158.87982598207418
299.6327765284477,155.30876424802955
300.36663340555657,152.116890678275
301.10049028266536,149.30420527280603
301.8343471597742,146.87070803162442
302.56820403688306,144.76542386922847
303.30206091399185,142.6707373763511
304.0359177911007,140.53170218659943
304.76977466820955,138.3483182999762
305.5036315453184,136.1205857164814
306.2374884224272,133.85508108281192
306.97134529953604,131.63782060626727
307.7052021766449,129.49537109393168
308.4390590537537,127.42773254580698
309.17291593086253,125.43490496189224
309.9067728079714,123.51688834218476
310.64062968508017,121.66600511968682
311.374486562189,119.8628188873663
312.10834343929787,118.10637873142878
312.84220031640666,116.3966846518797
313.57605719351557,114.7337366487136
314.30991407062436,113.16420857546746
315.04377094773315,111.89673717166261
315.77762782484206,110.9564099240506
316.51148470195085,110.3432268326269
317.2453415790597,110.05718789739603
317.97919845616855,110.09829311835529
318.71305533327734,110.46654249550738
319.4469122103862,111.16193602885232
320.18076908749504,112.18447371838738
320.9146259646039,113.53415556411346
321.64848284171273,115.21098156603239
322.3823397188215,117.21495172414325
323.1161965959303,119.2763115596008
323.85005347303917,121.09749478706817
324.583910350148,122.67832446651846
325.31776722725687,124.01880059795258
326.0516241043657,125.11892318136779
326.7854809814745,125.97869221676683
327.51933785858336,126.59810770414788
328.25319473569215,126.97716964351275
328.987051612801,127.11587803485781
329.7209084899099,127.01423287818761
330.4547653670187,126.67223417349851
331.1886222441275,126.08988192079323
331.92247912123634,125.26717612006996
332.6563359983452,124.20411677132961
333.390192875454,122.90070387457035
334.1240497525629,121.35693742979583
334.8579066296717,119.5728174370015
335.5917635067805,117.54834389619191
336.3256203838893,115.63378616460432
337.05947726099816,114.29500314906727
337.79333413810696,113.53428535013336
338.52719101521586,113.3516327678035
339.26104789232465,113.74704540207858
339.9949047694335,114.72052325295772
340.72876164654235,116.27206632044181
341.46261852365114,118.40167460452903
342.19647540076005,121.1093481052203
342.93033227786884,124.39508682251653
343.6641891549777,128.2588907564168
344.3980460320865,132.70075990692203
345.13190290919533,137.7206942740304
345.8657597863041,143.3186938577437
346.59961666341303,149.49475865806198
347.3334735405218,156.2488886749834
348.06733041763067,163.55795687016234
348.8011872947395,170.28230984734182
349.5350441718483,175.7892712962721
350.2689010489571,180.07884121695588
351.002757926066,183.15101960939046
351.73661480317486,185.00580647357765
352.47047168028365,185.64320180951654
353.2043285573925,185.0632056172053
353.9381854345013,183.2658178966467
354.67204231161014,180.2510386478425
355.405899188719,176.44662303602308
356.13975606582784,173.07760848198268
356.8736129429367,170.22000678921813
357.6074698200455,167.8738179577249
358.3413266971543,166.03904198750752
359.0751835742631,164.75981231058176
359.809040451372,164.25825172753775
360.5428973284808,164.5650760436347
361.27675420558967,165.6802852588753
362.01061108269846,167.60387937325413
362.7444679598073,170.3358583867721
363.4783248369161,173.8762222994319
364.212181714025,178.22497111123266
364.94603859113386,183.38210482217255
365.67989546824265,189.3476234322543
366.41375234535144,195.72293932093544
367.1476092224603,201.17487624575824
367.88146609956914,205.59612035742703
368.615322976678,208.9866716559518
369.34917985378684,211.3465301413271
370.0830367308956,212.675695813552
370.8168936080045,212.97416867262837
371.55075048511327,212.24194871855616
372.2846073622221,210.16154516392453
373.018464239331,206.30389528074738
373.7523211164398,200.66665062070388
374.4861779935486,193.4773999820227
375.22003487065746,186.20573997323754
375.9538917477663,179.11480679524084
376.6877486248751,172.20460044803804
377.421605501984,165.4751209316255
378.1554623790928,158.92636824600686
378.88931925620165,152.55834239117758
379.62317613331044,146.371043367144
380.3570330104193,140.36447117389798
381.0908898875282,134.6486701478525
381.824746764637,129.39295161092468
382.5586036417458,124.59918656945865
383.2924605188546,120.26737502345168
384.0263173959635,116.3975169729074
384.76017427307227,112.98961241782399
385.4940311501812,110.04366135820237
386.22788802728996,107.55966379403799
386.9617449043988,105.53761972533721
387.6956017815076,103.97752915209821
388.42945865861645,102.87939207431918
389.16331553572525,102.24320849200194
389.89717241283415,102.06897840514557
390.63102928994294,102.35670181374917
391.3648861670518,103.10637871781182
392.09874304416064,104.3180091173399
392.83259992126943,105.9915930123243
393.5664567983782,107.8437192645606
394.30031367548713,109.2217424767714
395.034170552596,110.0996797483258
395.7680274297048,110.47753107922108
396.5018843068136,110.35529646946179
397.2357411839224,109.73297591904611
397.96959806103126,108.61056942797404
398.7034549381401,106.9880769962474
399.43731181524896,104.86549862386164
400.1711686923578,102.2428343108204
400.9050255694666,99.12008405712368
401.6388824465754,95.49724786276965
402.37273932368424,91.37432572776106
403.10659620079315,86.75131765209517
403.84045307790194,81.83667605449045
404.5743099550108,77.54481863262299
405.3081668321196,73.98316210118082
406.04202370922843,71.1517064601594
406.7758805863372,69.05045170956146
407.50973746344613,67.67939784938426
408.243594340555,67.03854487962872
408.97745121766377,67.12789280029847
409.71130809477256,67.94744161138715
410.4451649718814,69.49719131290112
411.17902184899026,71.7645586744311
411.9128787260991,74.70028505095343
412.64673560320796,78.29938300990943
413.38059248031675,82.5618525512973
414.1144493574256,87.48769367511886
414.8483062345344,93.07690638137501
415.58216311164324,99.32949067006211
416.31601998875215,106.2454465411829
417.04987686586094,113.82477399473737
417.78373374296973,122.06747303072552
418.5175906200786,130.97354364914463
419.2514474971874,139.82727123601398
419.9853043742963,147.45738309516491
420.7191612514051,153.84706912301772
421.4530181285139,158.99632931957512
422.18687500562277,162.9051636848344
422.92073188273156,165.57357221879465
423.6545887598404,167.0015549214604
424.3884456369493,167.1891117928244
425.1223025140581,166.1362428328939
425.8561593911669,163.8429480416662
426.59001626827575,160.30922741913855
427.3238731453846,155.53508096531732
428.0577300224934,149.7358505825341
428.7915868996023,144.85437525681664
429.5254437767111,141.35427436511782
430.25930065381993,139.2355479074422
430.9931575309287,138.49819588378432
431.7270144080376,139.142218294146
432.46087128514637,141.16761513852907
433.1947281622553,144.5743864169326
433.92858503936407,149.3625321293548
434.6624419164729,155.53205227579838
435.39629879358176,163.07318679063792
436.13015567069056,170.40142359498986
436.86401254779935,176.36593761695622
437.59786942490825,180.96672885653334
438.3317263020171,184.2037973137294
439.0655831791259,186.07714298853443
439.79944005623474,186.58676588095477
440.53329693334354,185.73266599098952
441.2671538104524,183.51484331863594
442.00101068756123,180.262832924549
442.7348675646701,178.05942910030444
443.46872444177893,177.269977109896
444.2025813188877,177.89447695332456
444.9364381959965,179.93292863058923
445.67029507310536,183.38533214169001
446.40415195021427,188.2516874866269
447.13800882732306,194.53199466540173
447.8718657044319,201.62214390365443
448.6057225815407,208.0645808294039
449.33957945864955,213.79489506669415
450.07343633575834,218.79923011679966
450.80729321286725,222.87759756043124
451.5411500899761,225.96443161783282
452.2750069670849,228.0677045658067
453.0088638441937,229.31200640076986
453.74272072130253,229.74009948348976
454.47657759841144,229.3519838139564
455.21043447552023,228.14765939217887
455.9442913526291,226.12712621815444
456.6781482297379,223.29038429188222
457.4120051068467,219.63743361336037
458.1458619839555,215.16827418259527
458.8797188610644,209.88290599957963
459.61357573817327,203.7813290643153
460.34743261528206,196.86354337680677
461.08128949239085,189.12954893704955
461.8151463694997,180.57934574504543
462.54900324660855,171.2129338007935
463.2828601237174,161.36945778276095
464.01671700082625,152.07919332857819
464.75057387793504,143.41303454626086
465.4844307550439,135.37098143580897
466.2182876321527,127.95303399722434
466.95214450926153,121.15919223050514
467.68600138637044,114.9894561356532
468.4198582634792,109.4438257126676
469.153715140588,104.52230096154744
469.88757201769687,100.22488188229363
470.6214288948057,96.55156847490616
471.3552857719145,93.50236073938595
472.0891426490234,91.07725867573026
472.8229995261322,89.27626228394365
473.55685640324106,88.09937156402066
474.29071328034985,87.54658651596583
475.0245701574587,87.61790713977643
475.7584270345675,88.31333343545339
476.4922839116764,89.63286540299669
477.2261407887852,91.32822935885088
477.95999766589404,92.84502801477083
478.6938545430029,94.16272900092372
479.4277114201117,95.28133231731317
480.16156829722047,96.20083796393737
480.8954251743294,96.9212459407945
481.6292820514382,97.44255624789002
482.363138928547,97.76476888521938
483.09699580565587,97.88788385278167
483.83085268276466,97.81190115058234
484.5647095598735,97.54430579958171
485.29856643698236,97.13902808204875
486.0324233140912,96.60674859150186
486.76628019120005,95.94746732794283
487.50013706830885,95.16118429136623
488.23399394541764,94.2478994817784
488.9678508225265,93.20761289917391
489.7017076996354,92.04032454355729
490.4355645767442,90.746034414924
491.16942145385303,89.16451092932948
491.9032783309618,87.02549080691824
492.6371352080707,84.3246181009381
493.3709920851795,81.06189281138904
494.1048489622884,77.2373149382729
494.8387058393972,72.85088448158785
495.572562716506,67.90260144133572
496.3064195936148,62.6182010098355
497.04027647072365,58.09195914045722
497.77413334783256,54.468837403117504
498.50799022494135,51.748835797816355
499.2418471020502,49.93195432455195
499.975703979159,49.01819298332612
500.70956085626784,49.00755177413794
501.44341773337663,49.900030696986505
502.17727461048554,51.69562975187546
502.9111314875944,54.39434893880207
503.6449883647032,57.85715691299174
504.378845241812,61.63472278708559
505.1127021189208,65.6927914566204
505.84655899602967,70.03136292159616
506.5804158731385,74.65043718201377
507.31427275024737,79.55001423787053
508.04812962735616,84.73009408917187
508.781986504465,90.19067673590871
509.5158433815738,95.93176217808923
510.24970025868265,101.9533504157107
510.98355713579156,108.25544144877313
511.71741401290035,114.83803527727832
512.4512708900091,121.70113190122174
513.185127767118,128.84473132060612
513.9189846442268,136.26883353543235
514.6528415213356,143.95842395629643
515.3866983984445,151.38591054746757
516.1205552755533,158.28949841075973
516.8544121526621,164.66918754617382
517.588269029771,170.52497795370982
518.3221259068798,175.85686963336957
519.0559827839886,180.66486258514942
519.7898396610975,184.94895680905574
520.5236965382063,188.70915230508217
521.2575534153152,191.94544907322688
521.991410292424,194.65784711349897
522.7252671695328,196.84634642589117
523.4591240466416,198.5109470104053
524.1929809237505,199.65164886704315
524.9268378008593,200.26845199580293
525.6606946779682,200.55453911752556
526.394551555077,201.37059248511468
527.1284084321858,202.81968191090436
527.8622653092946,204.90180739489097
528.5961221864035,207.61696893707722
529.3299790635124,210.9651665374622
530.0638359406212,214.94640019604412
530.79769281773,219.5606699128257
531.5315496948388,224.87703287910517
532.2654065719477,231.01950955786288
532.9992634490565,237.99059177223262
533.7331203261654,245.79027952221531
534.4669772032742,254.36140582439202
535.200834080383,258.22607414597405
535.9346909574917,253.77939838468774
536.6685478346006,241.0213785405349
537.4024047117096,219.95201461351644
538.1362615888183,190.57130660362782
538.8701184659271,154.57338452416025
539.6039753430359,121.2185889201055
540.3378322201447,91.90878709139542
541.0716890972536,66.64397903802455
541.8055459743625,45.42416475999835
542.5394028514713,28.24934425731408
543.2732597285801,15.119517529970835
544.0071166056889,6.034684577972257
544.7409734827978,0.9948454013137962
545.4748303599067,0.0
546.2086872370155,3.050148374026321
546.9425441141243,10.145290523396397
547.6764009912331,19.35592382352752
548.4102578683419,28.04182527723242
549.1441147454508,36.18734564807346
549.8779716225597,43.7924849360561
550.6118284996685,50.85724314117397
551.3456853767773,57.381620263429795
552.0795422538861,63.36561630282449
552.813399130995,68.80923125935715
553.5472560081038,73.71246513302867
554.2811128852127,78.07531792383816
555.0149697623215,81.89778963178469
555.7488266394303,85.20461157716454
556.482683516539,88.36082259851537
557.216540393648,91.48768161266526
557.9503972707568,94.5851886196142
558.6842541478657,97.65334361936402
559.4181110249745,100.69214661191654
560.1519679020832,103.7015975972663
560.8858247791921,106.5786047666843
561.6196816563009,109.15211810546134
562.3535385334097,111.41954712050756
563.0873954105186,113.38089181182568
563.8212522876274,115.03615217941297
564.5551091647362,116.38532822327215
565.2889660418451,117.42841994340051
566.0228229189539,118.16678464413144
566.7566797960627,118.70532474844822
567.4905366731716,119.10979628752193
568.2243935502804,119.38019926135803
568.9582504273893,119.51653366995015
569.6921073044981,119.51879951330284
570.4259641816069,119.3869967914161
571.1598210587158,119.12112550428537
571.8936779358246,118.72118565191613
572.6275348129334,118.18931903939301
573.3613916900423,117.53701964371066
574.0952485671511,116.76599348975287
574.8291054442599,115.87624057751691
575.5629623213688,114.86776090700187
576.2968191984776,113.7405544782132
577.0306760755865,112.49462129114545
577.7645329526953,111.12996134579953
578.4983898298041,109.40612396338292
579.2322467069129,106.8115368718818
579.9661035840218,103.329389434929
580.6999604611306,98.95968165252725
581.4338173382395,93.70241352467474
582.1676742153483,87.55758505137328
582.901531092457,80.6186094626064
583.635387969566,74.03786252001828
584.3692448466747,68.15832732339095
585.1031017237837,62.98000387272623
585.8369586008924,58.50289216802594
586.5708154780012,54.72699220928462
587.30467235511,51.65230399650591
588.0385292322189,49.278827529689806
588.7723861093277,47.60656280883268
589.5062429864366,46.63550983394089
590.2400998635454,46.3656686050108
590.9739567406542,46.846086500835554
591.7078136177631,48.28106329154434
592.4416704948719,50.69306673956453
593.1755273719808,54.08209684489884
593.9093842490896,58.448153607542736
594.6432411261984,63.79123702749985
595.3770980033072,70.11134710477108
596.1109548804161,77.4084838393519
596.8448117575249,85.68264723124412
597.5786686346338,94.93383728045137
598.3125255117426,105.16205398696911
599.0463823888514,116.36729735079916
599.7802392659603,128.54956737194152
600.5140961430691,141.10400281563307
601.2479530201779,152.2806642693522
601.9818098972868,161.96897023529164
602.7156667743956,170.168920713445
603.4495236515044,176.88051570381867
604.1833805286133,182.10375520640991
604.9172374057221,185.83863922122146
605.651094282831,188.08516774824966
606.3849511599398,189.81637712638621
607.1188080370486,192.1749913440317
607.8526649141575,195.1628206384048
608.5865217912663,198.77986500950556
609.320378668375,202.99693282673525
610.054235545484,207.06780767405144
610.7880924225927,210.66597951237327
611.5219492997015,213.7914483417062
612.2558061768104,216.44421416204932
612.9896630539192,218.82202269946993
613.723519931028,222.0832050390145
614.4573768081369,226.41620058203898
615.1912336852457,231.82100932854883
615.9250905623546,238.29763127853585
616.6589474394634,242.75848662501812
617.3928043165722,238.33009292378938
618.126661193681,224.7597533943881
618.8605180707899,202.04746803680973
619.5943749478987,170.20923278528062
620.3282318250076,136.51867684347508
621.0620887021164,106.99251174643996
621.7959455792252,81.63073749417345
622.529802456334,60.4333540866719
623.2636593334429,43.40036152393532
623.9975162105518,30.53175980597007
624.7313730876606,21.827548932768877
625.4652299647694,17.28772890433538
626.1990868418782,16.91229972066867
626.932943718987,20.701261381769655
627.6668005960959,28.654613887637424
628.4006574732048,40.494851391457814
629.1345143503136,52.56684103731004
629.8683712274224,63.736717681640584
630.6022281045312,74.0044813244549
631.33608498164,83.37013196574753
632.069941858749,91.83366960552121
632.8037987358578,99.39509424377502
633.5376556129665,106.0544058805117
634.2715124900753,111.81160451572578
635.0053693671841,116.66669014942454
635.739226244293,120.61966278160162
636.4730831214019,123.67052241225883
637.2069399985107,125.819269041398
637.9407968756195,127.0659026690173
638.6746537527283,127.41042329511583
639.4085106298372,126.85283091969723
640.1423675069461,125.39312554275784
640.8762243840549,123.0313071642995
641.6100812611637,119.76737578432221
642.3439381382725,115.60133140282414
643.0777950153813,110.54811405521104
643.8116518924902,105.73186158910721
644.545508769599,101.8526822519525
645.2793656467078,98.91057604374873
646.0132225238167,96.90554296449045
646.7470794009256,95.83758301418311
